brewery,brewery_type,address,city,zipcode,county,latitude,longitude,year_established,guild_member,closed_since_2022,untappd_profile_link,month,production
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,December,3.41
Ale Spike Camano Island Brewing,brewpub,1244 Moore Rd I-1,Camano,98282,Island,48.2572192,-122.4381311,2018,1,0,https://untappd.com/AleSpikeCamanoIslandBrewery,total_annual,64.31
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,January,11.1
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,February,4.6
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,March,34.4
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,April,62.8
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,May,39.65
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,June,55.5
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,July,66.1
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,August,67.5
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,September,70.55
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,October,44.56
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,November,31.0
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,December,19.9
Anacortes Brewery,micro,320 Commercial Ave,Anacortes,98221,Skagit,48.5192406,-122.6127606,2002,1,0,https://untappd.com/AnacortesBreweryRockfishGrill,total_annual,507.66
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,January,4.43
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,February,1.95
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,March,0.76
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,April,1.73
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,May,4.26
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,June,2.14
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,July,
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,August,1.62
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,September,0.9
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,October,
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,November,
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,December,7.93
Ancient Lakes Brewing Company,brewpub,1004 F Street SW #12,Quincy,98848,Grant,47.6105405,-122.308173,2010,0,0,https://untappd.com/ancientlakesbrewing,total_annual,25.72
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,January,8.3
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,February,8.64
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,March,11.75
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,April,8.32
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,May,7.43
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,June,
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,July,16.94
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,August,8.3
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,September,
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,October,16.11
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,November,7.31
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,December,8.36
Ashtown Brewing Company,taproom,1175 Hudson St,Longview,98632,Cowlitz,46.13661487,-122.9327409,2013,0,0,https://untappd.com/AshtownBrewingCompany,total_annual,101.46000000000002
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,January,362.67
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,February,329.33
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,March,483.91
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,April,472.59
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,May,394.46
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,June,557.23
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,July,502.5
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,August,624.47
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,September,356.63
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,October,366.27
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,November,404.17
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,December,360.64
Aslan Brewing Company,taproom,1330 N Forest St,Bellingham,98225,Whatcom,48.74801531,-122.4754506,2014,1,0,https://untappd.com/AslanBrewingCompany,total_annual,5214.87
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,January,13.84
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,February,14.67
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,March,15.5
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,April,28.0
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,May,12.83
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,June,21.33
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,July,21.16
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,August,25.33
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,September,10.0
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,October,11.34
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,November,12.17
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,December,13.02
At Large Brewing,brewpub,2730 W Marine View Drive,Everett,98201,Snohomish,47.98158257,-122.2144055,2015,0,0,https://untappd.com/AtLargeBrewingCompany,total_annual,199.19
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,January,11.5
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,February,22.4
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,March,16.0
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,April,14.2
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,May,
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,June,30.3
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,July,12.0
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,August,
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,September,22.6
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,October,
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,November,36.55
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,December,3.3
Atomic Ale Brewpub and Eatery,micro,1015 Lee Blvd,Richland,99352,Benton,46.27475215,-119.2782028,2005,0,0,https://untappd.com/w/atomic-ale-brewpub-eatery/15573,total_annual,168.85
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,January,
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,February,7.71
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,March,5.42
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,April,
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,May,11.71
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,June,11.79
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,July,6.48
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,August,9.23
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,September,6.61
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,October,
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,November,7.7
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,December,10.67
Atwood Farm Brewery,micro,4012 Sweet Rd,Blaine,98230,Whatcom,48.979201,-122.698149,2016,0,0,https://untappd.com/AtwoodFarmBrewery,total_annual,77.32
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,January,8.33
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,February,5.83
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,March,2.59
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,April,8.8
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,May,10.03
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,June,4.32
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,July,8.45
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,August,12.23
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,September,8.5
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,October,7.13
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,November,4.5
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,December,6.48
Audacity Brewing,micro,1208 10th St Suite C,Snohomish,98290,Snohomish,47.924245,-122.096751,2021,1,0,https://untappd.com/AudacityBrewing,total_annual,87.19
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,January,148.47
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,February,162.26
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,March,246.93
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,April,210.97
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,May,201.53
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,June,275.74
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,July,229.94
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,August,280.54999999999995
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,September,281.01
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,October,255.23
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,November,140.69
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,December,229.86
Backwoods Brewing Company,taproom,1162 Wind River Rd,Carson,98610,Skamania,45.72871954,-121.8203734,2012,0,0,https://untappd.com/BackwoodsBrewingCompany,total_annual,2663.1800000000003
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,January,
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,February,15.1
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,March,20.0
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,April,64.46
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,May,22.4
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,June,26.99
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,July,25.99
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,August,22.83
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,September,16.5
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,October,8.66
Bad Jimmy's Brewing Company,alt prop,4358 Leary Way Nw,Seattle,98107,King,47.6596601,-122.365556,2014,0,0,https://untappd.com/BadJimmysBrewingCo,November,5.0
